ID	symbol.x	lfc.1484	p.1484	ENSID	symbol.y	lfc.2450	p.2450
16529	Kcnk5	0	1	ENSMUSG00000023243	Kcnk5	0	1
16530	Kcnk7	0	1	ENSMUSG00000024936	Kcnk7	0	1
16531	Kcnma1	-0.906342310033389	0.0335269075081025	ENSMUSG00000063142	Kcnma1	-0.591702535737315	0.289677435158541
16532	Kcnu1	0	1	ENSMUSG00000031576	Kcnu1	0	1
16533	Kcnmb1	0	1	ENSMUSG00000020155	Kcnmb1	0	1
16534	Kcnn4	0.275124523178091	0.382744153517641	ENSMUSG00000054342	Kcnn4	0.499545433330546	0.632307544772277
16535	Kcnq1	0	1	ENSMUSG00000009545	Kcnq1	0	1
16536	Kcnq2	1.29166977388265	0.198853837024031	ENSMUSG00000016346	Kcnq2	0.474524234612	0.542444258164344
16538	Kcns1	0	1	ENSMUSG00000040164	Kcns1	0	1
16539	Kcns2	0	1	ENSMUSG00000050963	Kcns2	1.8090310291484	0.573449042771867
16541	Napsa	0.621559350152738	0.567975690561001	ENSMUSG00000002204	Napsa	2.68424643641195	0.657967003835874
16542	Kdr	0.585115880136673	0.189397037571157	ENSMUSG00000062960	Kdr	1.41340583913671	0.152649388618844
16543	Mdfic	0.991664007483035	0.0274038108890235	ENSMUSG00000041390	Mdfic	1.53115350585557	0.0528335472138611
16545	Kera	0	1	ENSMUSG00000019932	Kera	0	1
16548	Khk	0.14486843308595	0.564616102919272	ENSMUSG00000029162	Khk	0.0986949701232357	0.82206377899943
16549	Khsrp	-0.0962076381949593	0.711022143161488	ENSMUSG00000007670	Khsrp	0.0916830662010529	0.826802374242899
16552	Kif12	0	1	ENSMUSG00000028357	Kif12	0	1
16553	Kif13a	-0.2798984910954	0.277464043392277	ENSMUSG00000021375	Kif13a	-0.198763543736159	0.519562216975429
16554	Kif13b	0.537360332008981	0.0629058777744492	ENSMUSG00000060012	Kif13b	-0.186050064441279	0.668108991113649
16558	Kif16b	0.217212404892049	0.538634708737859	ENSMUSG00000038844	Kif16b	-0.118656748183595	0.82276366029392
16559	Kif17	0	1	ENSMUSG00000028758	Kif17	-0.209035737656537	0.923419652543676
16560	Kif1a	1.39144195042842	0.16771539626989	ENSMUSG00000014602	Kif1a	0.511804787499664	0.494438834512738
16561	Kif1b	0.816348820426092	0.0167650845039426	ENSMUSG00000063077	Kif1b	-0.190822525594617	0.630496339877713
16562	Kif1c	0.422578586900671	0.529367751641423	ENSMUSG00000020821	Kif1c	-0.0068930476244523	0.996159482165977
16563	Kif2a	0.767243748067281	0.0590444584706913	ENSMUSG00000021693	Kif2a	-0.0797184386395921	0.930790505834781
16564	Kif21a	0.689876169285544	0.564202477289496	ENSMUSG00000022629	Kif21a	0.740168527430381	0.342212163961577
16565	Kif21b	-0.48720545746918	0.0549439748366305	ENSMUSG00000041642	Kif21b	-0.918067463066018	0.287914586448994
16568	Kif3a	0.0900855277820718	0.719680739630104	ENSMUSG00000018395	Kif3a	0.201176003547609	0.635724305096968
16569	Kif3b	0.141000168281098	0.497466134737844	ENSMUSG00000027475	Kif3b	-0.50923281353383	0.355579813904592
16570	Kif3c	-0.288913509383839	0.365802889421879	ENSMUSG00000020668	Kif3c	-0.0931601476507262	0.898431657665603
16571	Kif4	0.534283780413884	0.381017391048929	ENSMUSG00000034311	Kif4	1.62640243269884	0.594882541754708
16572	Kif5a	0.606692428352901	0.6642438992467	ENSMUSG00000074657	Kif5a	-0.0187114097923581	0.991363978589188
16573	Kif5b	0.36753140866814	0.0555599914471271	ENSMUSG00000006740	Kif5b	-0.0136311328841478	0.98017181575526
16574	Kif5c	0.779736430951473	0.409231796780729	ENSMUSG00000026764	Kif5c	0.350515818905907	0.750226415575931
16576	Kif7	-2.45810519526877	0.161057098319806	ENSMUSG00000050382	Kif7	0	1
16578	Kif9	0.243196871638804	0.626229340079061	ENSMUSG00000032489	Kif9	-0.00503814368984174	0.99588830148869
16579	Kifap3	-0.0241387965535303	0.931398033160143	ENSMUSG00000026585	Kifap3	0.014822205834849	0.972540042515623
16580	Kifc5b	-0.43660522645018	0.674615820628404	ENSMUSG00000024301	Kifc5b	0	1
16581	Kifc2	0.0837484707005303	0.899287883372723	ENSMUSG00000004187	Kifc2	0.407001772001153	0.465527675889339
16582	Kifc3	-0.37159029140006	0.281419588015531	ENSMUSG00000031788	Kifc3	-0.562272771158219	0.389491894232704
16588	Kin	0.112393276661309	0.712398914288626	ENSMUSG00000037262	Kin	-0.0958315304443546	0.866161186688737
16589	Uhmk1	-0.22435154132417	0.63736687342324	ENSMUSG00000026667	Uhmk1	-0.759365172216019	0.0430576237761605
16590	Kit	1.54299939324398	0.389126751186322	ENSMUSG00000005672	Kit	2.68432096372051	0.351226290620605
16591	Kl	0	1	ENSMUSG00000058488	Kl	2.10788418958946	0.330552772605925
16592	Fabp5	0.337336480241269	0.805513805696134	ENSMUSG00000027533	Fabp5	1.49816520273104	0.461666366643024
16593	Klc1	0.551649836461752	0.00723823711469913	ENSMUSG00000021288	Klc1	0.256844110481398	0.521966486692712
16594	Klc2	0.0245137861719255	0.956933632787177	ENSMUSG00000024862	Klc2	0.22872669623016	0.671604277810445
16596	Klf1	0	1	ENSMUSG00000054191	Klf1	0	1
16597	Klf12	0.802926156821001	0.0454429484043686	ENSMUSG00000072294	Klf12	0.416113494407401	0.544053604924373
16598	Klf2	-0.226958108463309	0.571998925775229	ENSMUSG00000055148	Klf2	2.58212192687102	0.481490868500194
16599	Klf3	-0.767769549843563	0.000611978992563837	ENSMUSG00000029178	Klf3	-0.556658744883625	0.1476751874885
16600	Klf4	0.259781594920337	0.730103369332094	ENSMUSG00000003032	Klf4	3.484435781381	0.437369902887561
16601	Klf9	-0.0631899391268614	0.925871213429657	ENSMUSG00000033863	Klf9	0.420637895846562	0.61198558869351
16612	Klk1	-1.42202132006954	0.20390041496667	ENSMUSG00000063903	Klk1	0	1
16613	Klk1b11	0	1	ENSMUSG00000044485	Klk1b11	0	1
16615	Klk1b16	0	1	ENSMUSG00000038968	Klk1b16	0	1
16616	Klk1b21	0	1	ENSMUSG00000066516	Klk1b21	0	1
16617	Klk1b24	0	1	ENSMUSG00000063713	Klk1b24	0	1
16618	Klk1b26	0	1	ENSMUSG00000053719	Klk1b26	0	1
16619	Klk1b27	0	1	ENSMUSG00000063177	Klk1b27	0	1
16621	Klkb1	0.575678599705305	0.646037322191138	ENSMUSG00000109764	Klkb1	-0.980050875404602	0.620358781965143
16622	Klk1b5	0	1	ENSMUSG00000066512	Klk1b5	0	1
16623	Klk1b1	0	1	ENSMUSG00000063133	Klk1b1	0	1
16624	Klk1b8	0	1	ENSMUSG00000063089	Klk1b8	0	1
16625	Serpina3c	0	1	ENSMUSG00000066361	Serpina3c	0	1
16627	Klra1	0	1	ENSMUSG00000079853	Klra1	0	1
16628	Klra10	0	1	ENSMUSG00000072718	Klra10	0	1
16633	Klra2	1.79362395221	0.0321120590327575	ENSMUSG00000030187	Klra2	2.30917681111135	0.336552386960937
16634	Klra3	0	1	ENSMUSG00000067591	Klra3	0	1
16635	Klra4	0	1	ENSMUSG00000079852	Klra4	0	1
16636	Klra5	0	1	ENSMUSG00000030173	Klra5	0	1
16637	Klra6	0	1	ENSMUSG00000061769	Klra6	0	1
16638	Klra7	0	1	ENSMUSG00000067599	Klra7	0	1
16639	Klra8	0	1	ENSMUSG00000089727	Klra8	0	1
16640	Klra9	0	1	ENSMUSG00000033024	Klra9	0	1
16641	Klrc1	0	1	ENSMUSG00000030167	Klrc1	0	1
16642	Klrc2	0	1	ENSMUSG00000052736	Klrc2	0	1
16643	Klrd1	-2.62666510283734	0.000594769735096138	ENSMUSG00000030165	Klrd1	-1.54119593257448	0.116707451623548
16644	Kng1	0	1	ENSMUSG00000022875	Kng1	0	1
16646	Kpna1	-0.145721564046568	0.536189327980113	ENSMUSG00000022905	Kpna1	-0.138328263021525	0.750985670101898
16647	Kpna2	-0.0472325925166414	0.946157006774733	ENSMUSG00000018362	Kpna2	0.0138495973610533	0.991330079115091
16648	Kpna3	-0.411835562465061	0.01856715099651	ENSMUSG00000021929	Kpna3	-0.619813693166033	0.196162184437892
16649	Kpna4	0.0622765682546524	0.759364634965617	ENSMUSG00000027782	Kpna4	0.0440862119731589	0.918355181718119
16650	Kpna6	0.0157623361669926	0.952055282953293	ENSMUSG00000003731	Kpna6	-0.238137345948691	0.509253955689533
16651	Sspn	-2.23602198870934	0.0231102491692376	ENSMUSG00000030255	Sspn	-1.09961249449429	0.159781283257926
16653	Kras	-0.621090872470441	0.00340610407682371	ENSMUSG00000030265	Kras	-0.521422555372024	0.101407254020186
16656	Hivep3	0.644265755572138	0.10068765685829	ENSMUSG00000028634	Hivep3	-0.256956171119208	0.685212916949934
16658	Mafb	-0.194811655995687	0.465896302324814	ENSMUSG00000074622	Mafb	0.206334332244586	0.620932578465141
16660	Krt31	0	1	ENSMUSG00000048981	Krt31	0	1
16661	Krt10	0.338661390921979	0.645276802467568	ENSMUSG00000019761	Krt10	-0.421169995298228	0.581171980396937
16663	Krt13	0	1	ENSMUSG00000044041	Krt13	0	1
16664	Krt14	0	1	ENSMUSG00000045545	Krt14	0	1
16665	Krt15	0	1	ENSMUSG00000054146	Krt15	0	1
16666	Krt16	0	1	ENSMUSG00000053797	Krt16	0	1
16667	Krt17	0	1	ENSMUSG00000035557	Krt17	0	1
16668	Krt18	0	1	ENSMUSG00000023043	Krt18	0	1
16669	Krt19	0	1	ENSMUSG00000020911	Krt19	0	1
16670	Krt32	0	1	ENSMUSG00000046095	Krt32	0	1
16671	Krt33b	0	1	ENSMUSG00000057723	Krt33b	0	1
16672	Krt34	0	1	ENSMUSG00000043485	Krt34	0	1
16673	Krt36	0	1	ENSMUSG00000020916	Krt36	0	1
16675	Krt27	0	1	ENSMUSG00000017588	Krt27	0	1
16678	Krt1	0	1	ENSMUSG00000046834	Krt1	0	1
16679	Krt86	0	1	ENSMUSG00000067614	Krt86	0	1
16680	Krt84	0	1	ENSMUSG00000044294	Krt84	0	1
16681	Krt2	0	1	ENSMUSG00000064201	Krt2	0	1
16682	Krt4	0	1	ENSMUSG00000059668	Krt4	0	1
16687	Krt6a	0	1	ENSMUSG00000058354	Krt6a	0	1
16688	Krt6b	0	1	ENSMUSG00000023041	Krt6b	0	1
16691	Krt8	0	1	ENSMUSG00000049382	Krt8	0	1
16693	Krtap11-1	0	1	ENSMUSG00000091212	Krtap11-1	0	1
16694	Krtap12-1	0	1	ENSMUSG00000069583	Krtap12-1	0	1
16699	Krtap13	0	1	ENSMUSG00000050224	Krtap13	0	1
16700	Krtap6-1	0	1	ENSMUSG00000058172	Krtap6-1	0	1
16701	Krtap6-2	0	1	ENSMUSG00000062433	Krtap6-2	0	1
16703	Krtap8-1	0	1	ENSMUSG00000059632	Krtap8-1	0	1
16704	Krtap19-5	0	1	ENSMUSG00000051802	Krtap19-5	0	1
16705	Krtap9-1	0	1	ENSMUSG00000070335	Krtap9-1	0	1
16706	Ksr1	0.165683346198625	0.692708924228053	ENSMUSG00000018334	Ksr1	-0.771866350375968	0.404795936039328
16709	Ktn1	-0.0531014966426132	0.82418548032612	ENSMUSG00000021843	Ktn1	0.0989760100003583	0.839729761816123
16716	Ky	0	1	ENSMUSG00000035606	Ky	0	1
16728	L1cam	0.112700481723881	0.929628824053163	ENSMUSG00000031391	L1cam	1.73141235388468	0.312675406256112
16763	Lad1	0	1	ENSMUSG00000041782	Lad1	0	1
16764	Aff3	1.23933815186021	0.532763909956554	ENSMUSG00000037138	Aff3	0.618483429160341	0.703429471687633
16765	Stmn1	0.326837840962087	0.552092514341966	ENSMUSG00000028832	Stmn1	-0.78260734247353	0.409313653483997
16768	Lag3	-1.47445513350283	4.47645085568315e-05	ENSMUSG00000030124	Lag3	-0.570376955736472	0.437953619878223
16769	Dsg4	0	1	ENSMUSG00000001804	Dsg4	0	1
16770	Lalba	0	1	ENSMUSG00000022991	Lalba	0	1
16772	Lama1	0	1	ENSMUSG00000032796	Lama1	0	1
16773	Lama2	0	1	ENSMUSG00000019899	Lama2	-0.797628167363933	0.629785002219437
16774	Lama3	0	1	ENSMUSG00000024421	Lama3	0	1
16775	Lama4	0	1	ENSMUSG00000019846	Lama4	0	1
16776	Lama5	-0.515729194789233	0.788245392386554	ENSMUSG00000015647	Lama5	0	1
16777	Lamb1	0	1	ENSMUSG00000002900	Lamb1	0.621461610425877	0.640615050445028
16779	Lamb2	-0.965104235049702	0.00577608201416046	ENSMUSG00000052911	Lamb2	-1.29324997716529	0.048870526047082
16780	Lamb3	0	1	ENSMUSG00000026639	Lamb3	0	1
16782	Lamc2	0	1	ENSMUSG00000026479	Lamc2	2.36837245761439	0.429495184568026
16783	Lamp1	0.453800438837032	0.00646250604015024	ENSMUSG00000031447	Lamp1	0.719900437024893	0.210166808245964
16784	Lamp2	0.0268235729748952	0.917611163884029	ENSMUSG00000016534	Lamp2	0.577609700756487	0.442634594590715
16785	Rpsa	1.42616024876287	0.0188379691892546	ENSMUSG00000032518	Rpsa	1.41835558928894	0.308853145334886
16790	Anpep	0.338137331547288	0.89862011681005	ENSMUSG00000039062	Anpep	0.457872685650664	0.705858587228394
16792	Laptm5	-0.057953651646546	0.74570438896451	ENSMUSG00000028581	Laptm5	0.167857345419671	0.78261936954579
16795	Large	-0.019444580975504	0.967230959223285	ENSMUSG00000004383	Large1	-0.1777605892681	0.662672572623587
16796	Lasp1	-0.419484519609359	0.0397780370029308	ENSMUSG00000038366	Lasp1	-0.201902199957399	0.681891204849717
16797	Lat	0.0562554385533328	0.944441854509513	ENSMUSG00000030742	Lat	0	1
16798	Lats1	0.0790729874582113	0.82418548032612	ENSMUSG00000040021	Lats1	-0.417885622876523	0.304030391085772
16800	Arhgef2	0.127695157281694	0.398273263139366	ENSMUSG00000028059	Arhgef2	0.11972725148601	0.69728266317949
16801	Arhgef1	0.00545628621438958	0.983754231998265	ENSMUSG00000040940	Arhgef1	0.166567448357019	0.652397098670067
16803	Lbp	-0.921868569707282	0.739670794496143	ENSMUSG00000016024	Lbp	2.41444321535497	0.307200808667287
16814	Lbx1	0	1	ENSMUSG00000025216	Lbx1	0	1
16815	Lbx2	-0.944786085522293	0.010955666995891	ENSMUSG00000034968	Lbx2	-0.699308227668142	0.30146173132768
16816	Lcat	0.592995906861633	0.579616947539308	ENSMUSG00000035237	Lcat	0.157785177572426	0.93376306051733
16818	Lck	0.563008908793499	0.17615895505663	ENSMUSG00000000409	Lck	1.54334469900658	0.569780147524951
16819	Lcn2	5.08430218293586	0.00154884180172642	ENSMUSG00000026822	Lcn2	4.54827981824261	0.095292395176025
16820	Lcn3	0	1	ENSMUSG00000026936	Lcn3	0	1
16821	Lcn4	0	1	ENSMUSG00000026919	Lcn4	0	1
16822	Lcp2	-0.10369504313038	0.569724807650986	ENSMUSG00000002699	Lcp2	0.0733978232595315	0.872600622601928
16825	Ldb1	-0.251333174215107	0.0860654120777664	ENSMUSG00000025223	Ldb1	-0.312930063479932	0.518540569529523
16826	Ldb2	0.37535446756848	0.795008498717645	ENSMUSG00000039706	Ldb2	0	1
16828	Ldha	0.478445590547445	0.0592201057346868	ENSMUSG00000063229	Ldha	0.323178206228249	0.479248108934642
16832	Ldhb	-0.661815962379598	0.00154327019518092	ENSMUSG00000030246	Ldhb	-0.740599123181055	0.0290366955051192
16833	Ldhc	0	1	ENSMUSG00000030851	Ldhc	0	1
16834	Cog1	-0.199322491349617	0.246811691446671	ENSMUSG00000018661	Cog1	0.277180406456992	0.486126177712361
16835	Ldlr	1.64537931311041	0.0149370096361367	ENSMUSG00000032193	Ldlr	2.313456150907	0.0680406001546988
16840	Lect1	0	1	ENSMUSG00000022025	Cnmd	0	1
16841	Lect2	0	1	ENSMUSG00000021539	Lect2	0	1
16842	Lef1	0.811880569612102	0.154877059950388	ENSMUSG00000027985	Lef1	1.07800944139988	0.469208077111252
16846	Lep	0	1	ENSMUSG00000059201	Lep	0	1
16847	Lepr	0	1	ENSMUSG00000057722	Lepr	3.07833009147688	0.168489537236573
16848	Lfng	0.651273923444259	0.00635329837115776	ENSMUSG00000029570	Lfng	1.13360430199181	0.123196303075986
16852	Lgals1	0.848264301952206	0.0518225278819706	ENSMUSG00000068220	Lgals1	-0.142715941810175	0.922258121387707
16854	Lgals3	1.46361610984511	0.0853235530296951	ENSMUSG00000050335	Lgals3	1.43695564108471	0.389506036703266
16855	Lgals4	-0.761706673186688	0.071380410309283	ENSMUSG00000053964	Lgals4	-1.04543056289882	0.306433293046683
16858	Lgals7	0	1	ENSMUSG00000053522	Lgals7	0	1
16859	Lgals9	0.0246495105068793	0.907708735582029	ENSMUSG00000001123	Lgals9	-0.239711930504236	0.507637880340934
16865	Eif2d	-0.160048269467206	0.35377365326295	ENSMUSG00000026427	Eif2d	-0.0178351824902001	0.96533773888744
16866	Lhb	0	1	ENSMUSG00000100916	Lhb	0	1
16867	Lhcgr	0	1	ENSMUSG00000024107	Lhcgr	0	1
16869	Lhx1	0	1	ENSMUSG00000018698	Lhx1	0	1
16870	Lhx2	0.876700909985396	0.498613379154668	ENSMUSG00000000247	Lhx2	0.553622840541353	0.580990304682302
16871	Lhx3	0	1	ENSMUSG00000026934	Lhx3	0	1
16872	Lhx4	0	1	ENSMUSG00000026468	Lhx4	0	1
16873	Lhx5	0	1	ENSMUSG00000029595	Lhx5	0	1
16874	Lhx6	0.476338835626806	0.851934528163962	ENSMUSG00000026890	Lhx6	0	1
16875	Lhx8	0	1	ENSMUSG00000096225	Lhx8	0	1
16876	Lhx9	0	1	ENSMUSG00000019230	Lhx9	0	1
16878	Lif	0	1	ENSMUSG00000034394	Lif	0	1
16880	Lifr	0.273491968424259	0.19509178116637	ENSMUSG00000054263	Lifr	0.176856291350306	0.590279970041128
16881	Lig1	0.410199072764604	0.105856980721053	ENSMUSG00000056394	Lig1	-0.434593858835334	0.401021641220061
16882	Lig3	0.128012572394327	0.646920617663835	ENSMUSG00000020697	Lig3	-0.0513323971899695	0.908424652366482
16885	Limk1	0.12466802686756	0.745434045166521	ENSMUSG00000029674	Limk1	-0.206632620210587	0.540591451352062
16886	Limk2	-0.105799215683801	0.601319959661608	ENSMUSG00000020451	Limk2	0.115891990390972	0.785537928513786
16889	Lipa	-0.093903750998051	0.63736687342324	ENSMUSG00000024781	Lipa	0.354615099918766	0.675770106039637
16890	Lipe	-0.157357651285178	0.559138172359423	ENSMUSG00000003123	Lipe	0.268856992745592	0.503087734601519
16891	Lipg	0	1	ENSMUSG00000053846	Lipg	0	1
16897	Llgl1	-0.382442780799671	0.148629036183132	ENSMUSG00000020536	Llgl1	-0.113706222425292	0.785537928513786
16898	Rps2	0.610479694961885	0.19391289120012	ENSMUSG00000044533	Rps2	0.365341744164234	0.667564106402928
16904	Gzmm	0.0388898408910953	0.982787500613052	ENSMUSG00000054206	Gzmm	0.158559554363372	0.911255786339371
16905	Lmna	0.721496218356097	0.0181141223422117	ENSMUSG00000028063	Lmna	0.561375571299415	0.435741777724773
16906	Lmnb1	0.452185978110293	0.107220572031033	ENSMUSG00000024590	Lmnb1	-0.322601229276497	0.586875636710469
16907	Lmnb2	-0.00816416984977108	0.98538134507638	ENSMUSG00000062075	Lmnb2	-0.194137111824276	0.712907931079589
16909	Lmo2	-0.265002308574936	0.129464186385404	ENSMUSG00000032698	Lmo2	-0.294513316808364	0.514743159892675
16911	Lmo4	-0.106688328146435	0.681788912576421	ENSMUSG00000028266	Lmo4	-0.341971915057989	0.347634085600664
16912	Psmb9	0.61863667215317	0.00605754610112459	ENSMUSG00000096727	Psmb9	0.555724991283213	0.131542786691566
16913	Psmb8	0.674050601524975	0.00781247306886914	ENSMUSG00000024338	Psmb8	0.520566320791446	0.146221473184375
16917	Lmx1b	0	1	ENSMUSG00000038765	Lmx1b	0	1
16918	Mycl	-3.12788896131964	8.76234967791427e-05	ENSMUSG00000028654	Mycl	-1.63956004056082	0.112939340859787
16922	Phyh	0.234014828094083	0.342121675119551	ENSMUSG00000026664	Phyh	0.166645057076324	0.662446665997976
16923	Sh2b3	-0.0015698197993385	0.996769688424372	ENSMUSG00000042594	Sh2b3	0.0389237365826144	0.93227258432396
16924	Lnx1	-0.324240438539232	0.539196975126692	ENSMUSG00000029228	Lnx1	2.39489167634247	0.417062131114905
16939	Lor	0	1	ENSMUSG00000043165	Lor	0	1
16948	Lox	3.74298941621057	0.0148096370307468	ENSMUSG00000024529	Lox	3.43405997558512	0.0252813142510567
16949	Loxl1	0	1	ENSMUSG00000032334	Loxl1	0	1
16950	Loxl3	-0.592931677752317	0.00249648275831759	ENSMUSG00000000693	Loxl3	-0.578310401070525	0.216453321912084
16952	Anxa1	0.770365054187076	0.479092221120602	ENSMUSG00000024659	Anxa1	2.03648224326671	0.486921156902822
16956	Lpl	0.376106334009159	0.308543809930711	ENSMUSG00000015568	Lpl	0.261821580573868	0.872600622601928
16963	Xcl1	0	1	ENSMUSG00000026573	Xcl1	0	1
16969	Zbtb7a	0.114239925407949	0.642630773755222	ENSMUSG00000035011	Zbtb7a	0.0129998113348643	0.975089654016684
16970	Lrmp	-0.330971835376884	0.0495817809874588	ENSMUSG00000030263	Lrmp	-0.34362029634461	0.262595780609928
16971	Lrp1	0.859970568800186	0.0162408805796407	ENSMUSG00000040249	Lrp1	-0.280056469729652	0.771497061554898
16973	Lrp5	0.080426235388974	0.825526290170589	ENSMUSG00000024913	Lrp5	0.298938826923664	0.4914121188634
16974	Lrp6	0.134720442053166	0.663756336242762	ENSMUSG00000030201	Lrp6	-0.28527198523071	0.499532727833199
16975	Lrp8	1.11123569934912	0.273749077307894	ENSMUSG00000028613	Lrp8	0.670779878570279	0.63121440215524
16976	Lrpap1	0.603156993480828	0.00246741268013991	ENSMUSG00000029103	Lrpap1	0.5524527282316	0.174680711563802
16977	Lrrc23	0	1	ENSMUSG00000030125	Lrrc23	0	1
16978	Lrrfip1	0.49164808648801	0.00467459542606301	ENSMUSG00000026305	Lrrfip1	0.146878619013494	0.650038850053235
16979	Lrrn1	1.20989583773985	0.252530472091844	ENSMUSG00000034648	Lrrn1	0.144169273714028	0.924664691863586
16980	Lrrn2	0.68806937426163	0.629878868151598	ENSMUSG00000026443	Lrrn2	0.96630535140744	0.26761718477496
16981	Lrrn3	0.802162823830824	0.690301665026755	ENSMUSG00000036295	Lrrn3	-0.00352706248004829	0.99832006016921
16985	Lsp1	1.65551902591446	2.95342431273483e-05	ENSMUSG00000018819	Lsp1	0.798145871453977	0.0455807998984289
16987	Lss	0.750467449355777	0.0336783915669802	ENSMUSG00000033105	Lss	0.435623823572612	0.334172499980867
16988	Lst1	-0.525830931291826	0.0552933142752411	ENSMUSG00000073412	Lst1	-0.188553215871201	0.680767132075018
16992	Lta	0	1	ENSMUSG00000024402	Lta	0	1
16993	Lta4h	-0.107810369762071	0.675084538220579	ENSMUSG00000015889	Lta4h	0.303301455334594	0.556444030976292
16994	Ltb	-0.910698910302257	0.00219407084208229	ENSMUSG00000024399	Ltb	-0.801264060282374	0.123196303075986
16995	Ltb4r1	1.26496180782849	0.0242463759236821	ENSMUSG00000046908	Ltb4r1	2.586282500142	0.142313186392996
16997	Ltbp2	0	1	ENSMUSG00000002020	Ltbp2	0	1
16998	Ltbp3	-0.170067196362309	0.637338743895379	ENSMUSG00000024940	Ltbp3	0.436718220545577	0.568538997597382
17000	Ltbr	0.266235975790463	0.0799342604014149	ENSMUSG00000030339	Ltbr	0.436453966698831	0.318774764697219
17001	Ltc4s	-0.974615126136534	0.00019492057010541	ENSMUSG00000020377	Ltc4s	-0.840650055807645	0.0481924196059874
17002	Ltf	0	1	ENSMUSG00000032496	Ltf	0	1
17005	Ltk	1.741653767806	0.34017371483471	ENSMUSG00000027297	Ltk	1.74343344751372	0.454263752132641
17022	Lum	0	1	ENSMUSG00000036446	Lum	0	1
17025	Alad	0.0855432751594776	0.80945463512961	ENSMUSG00000028393	Alad	0.185512569342062	0.688229989786714
17035	Lxn	0.262565587371623	0.265264215628109	ENSMUSG00000047557	Lxn	0.0645302056407971	0.920813650001204
170439	Elovl6	-1.20534035337625	0.195310826805718	ENSMUSG00000041220	Elovl6	0.605683243626526	0.518886435278156
170441	Slc2a10	-0.382275943944294	0.613559210003378	ENSMUSG00000027661	Slc2a10	-0.974506941030026	0.347634085600664
170442	Bbox1	0	1	ENSMUSG00000041660	Bbox1	0	1
170459	Stard4	0.844190125810363	0.0910052171942208	ENSMUSG00000024378	Stard4	1.4289991540007	0.115519752677245
170460	Stard5	0.318303863870397	0.109526520114596	ENSMUSG00000046027	Stard5	0.136648053411282	0.728538075225059
170461	Stard6	0	1	ENSMUSG00000079608	Stard6	0	1
170472	Recql5	-0.0605891142324335	0.812877311246108	ENSMUSG00000020752	Recql5	0.10012124442866	0.837048154347113
170483	Grin3b	0.110962857889767	0.818381970548377	ENSMUSG00000035745	Grin3b	-0.317758623335606	0.839729761816123
170484	Nphs2	0	1	ENSMUSG00000026602	Nphs2	0	1
17057	Klrb1a	0	1	ENSMUSG00000030361	Klrb1a	0	1
170571	Cntnap4	0	1	ENSMUSG00000031772	Cntnap4	0	1
170574	Sp7	0	1	ENSMUSG00000060284	Sp7	0	1
17059	Klrb1c	0	1	ENSMUSG00000030325	Klrb1c	0	1
17060	Blnk	-0.815426270750007	0.000113459068908647	ENSMUSG00000061132	Blnk	-0.467760102420905	0.169177552200446
170625	Snx18	-0.274572089986877	0.166562844926922	ENSMUSG00000042364	Snx18	-0.229437173634699	0.583295864393172
17063	Muc13	0	1	ENSMUSG00000022824	Muc13	0	1
170638	Hpcal4	0.92560303991053	0.292385371724403	ENSMUSG00000046093	Hpcal4	0.00284509990372532	0.998237922404038
170639	Olfr78	0	1	ENSMUSG00000043366	Olfr78	0	1
17064	Cd93	0.951709247551372	0.217298243978728	ENSMUSG00000027435	Cd93	-0.399641244332879	0.84259110391744
170643	Kirrel	0	1	ENSMUSG00000041734	Kirrel	0.566474872069818	0.756464323285659
170644	Ubn1	0.0976872848699297	0.729145806269429	ENSMUSG00000039473	Ubn1	-0.46416500218655	0.346941117031916
170648	Olfr138	0	1	ENSMUSG00000057443	Olfr138	0	1
170651	Krtap16-1	0	1	ENSMUSG00000057650	Krtap19-2	0	1
170654	Krtap19-4	0	1	ENSMUSG00000043982	Krtap19-4	0	1
170656	Krtap21-1	0	1	ENSMUSG00000058368	Krtap21-1	0	1
170657	Krtap19-1	0	1	ENSMUSG00000060691	Krtap19-1	0	1
17067	Ly6c1	-0.190126554004649	0.851364348081131	ENSMUSG00000079018	Ly6c1	-0.360127247962118	0.864772780415561
170676	Peg10	-1.34468243595185	0.0792397748957811	ENSMUSG00000092035	Peg10	0.693595021900048	0.493573179991065
170677	Cdhr1	1.26494760972866	0.535100347581223	ENSMUSG00000021803	Cdhr1	-0.625397305832256	0.729084419725212
17068	Ly6d	0	1	ENSMUSG00000034634	Ly6d	0	1
17069	Ly6e	0.447201435749827	0.0384466164974007	ENSMUSG00000022587	Ly6e	0.390074865332767	0.571244304909353
170706	Tmem37	-0.131801618833525	0.664218193931349	ENSMUSG00000050777	Tmem37	-0.0281792429143345	0.952483828794464
170707	Usp48	0.0293856280065852	0.908954605153732	ENSMUSG00000043411	Usp48	0.0982960995974576	0.79257484556355
17071	Ly6f	0	1	ENSMUSG00000022583	Ly6f	0	1
170711	Otud7a	0.623435010413635	0.814904384355507	ENSMUSG00000033510	Otud7a	0.802281161082465	0.40459255808585
170716	Cyp4f13	-0.078361836512217	0.675076737467598	ENSMUSG00000024055	Cyp4f13	0.27420578368821	0.395619223674345
170718	Idh3b	0.111361157746863	0.622337520910496	ENSMUSG00000027406	Idh3b	0.034205129682562	0.919566930224582
